index,filename,timestamp_seconds,segment_index,segment_start,segment_end,segment_text,visual_group,is_representative,representative_filename,group_size,group_start_seconds,group_end_seconds
181,frame_000712.jpg,452.5,105,450.72,455.72,"Система MNP по автологину умеет определять source, с которого поступают вам лиды.",181,True,frame_000712.jpg,1,1777.5,1777.5
182,frame_000713.jpg,455.0,105,450.72,455.72,"Система MNP по автологину умеет определять source, с которого поступают вам лиды.",182,True,frame_000713.jpg,1,1780.0,1780.0
183,frame_000714.jpg,457.5,106,455.72,465.72,"Браузер, это Telegram bot, это там Facebook, Instagram, Tablo, Google, YouTube, неважно, их много.",183,True,frame_000714.jpg,2,1782.5,1785.0
184,frame_000716.jpg,460.0,106,455.72,465.72,"Браузер, это Telegram bot, это там Facebook, Instagram, Tablo, Google, YouTube, неважно, их много.",184,True,frame_000716.jpg,3,1787.5,1792.5
185,frame_000719.jpg,462.5,106,455.72,465.72,"Браузер, это Telegram bot, это там Facebook, Instagram, Tablo, Google, YouTube, неважно, их много.",185,True,frame_000719.jpg,2,1795.0,1797.5
186,frame_000721.jpg,465.0,106,455.72,465.72,"Браузер, это Telegram bot, это там Facebook, Instagram, Tablo, Google, YouTube, неважно, их много.",186,True,frame_000721.jpg,3,1800.0,1805.0
187,frame_000724.jpg,467.5,107,465.72,468.72,Это все определяется благодаря автологинам.,187,True,frame_000724.jpg,7,1807.5,1822.5
188,frame_000731.jpg,470.0,108,468.72,476.72,"Второй момент, на самом лиде есть понятное дело сохранения всей информации, user-agent, device.",188,True,frame_000731.jpg,2,1825.0,1827.5
189,frame_000733.jpg,472.5,108,468.72,476.72,"Второй момент, на самом лиде есть понятное дело сохранения всей информации, user-agent, device.",189,True,frame_000733.jpg,3,1830.0,1835.0
190,frame_000736.jpg,475.0,108,468.72,476.72,"Второй момент, на самом лиде есть понятное дело сохранения всей информации, user-agent, device.",190,True,frame_000736.jpg,1,1837.5,1837.5
191,frame_000737.jpg,477.5,109,476.72,486.72,"Также смотрим, есть ли дайпи, автологинный пи совпадает или нет, если не совпадает это подозрительная имитация автологина или использование пи.",191,True,frame_000737.jpg,2,1840.0,1842.5
192,frame_000739.jpg,480.0,109,476.72,486.72,"Также смотрим, есть ли дайпи, автологинный пи совпадает или нет, если не совпадает это подозрительная имитация автологина или использование пи.",192,True,frame_000739.jpg,2,1845.0,1847.5
193,frame_000741.jpg,482.5,109,476.72,486.72,"Также смотрим, есть ли дайпи, автологинный пи совпадает или нет, если не совпадает это подозрительная имитация автологина или использование пи.",193,True,frame_000741.jpg,2,1850.0,1852.5
194,frame_000743.jpg,485.0,109,476.72,486.72,"Также смотрим, есть ли дайпи, автологинный пи совпадает или нет, если не совпадает это подозрительная имитация автологина или использование пи.",194,True,frame_000743.jpg,1,1855.0,1855.0
195,frame_000744.jpg,487.5,110,486.72,489.72,"Но другая фича, которая вам поможет, это finger-pretergy.",195,True,frame_000744.jpg,1,1857.5,1857.5
196,frame_000745.jpg,490.0,111,489.72,493.72,Это цифровой печаток лида в сети.,196,True,frame_000745.jpg,2,1860.0,1862.5
197,frame_000747.jpg,492.5,111,489.72,493.72,Это цифровой печаток лида в сети.,197,True,frame_000747.jpg,2,1865.0,1867.5
198,frame_000749.jpg,495.0,112,493.72,500.72,"То есть, по факту, если вас хотят обмануть на автологине, то есть, симметировать, допустим, автологин,",198,True,frame_000749.jpg,1,1870.0,1870.0
199,frame_000750.jpg,497.5,112,493.72,500.72,"То есть, по факту, если вас хотят обмануть на автологине, то есть, симметировать, допустим, автологин,",199,True,frame_000750.jpg,1,1872.5,1872.5
200,frame_000751.jpg,500.0,112,493.72,500.72,"То есть, по факту, если вас хотят обмануть на автологине, то есть, симметировать, допустим, автологин,",200,True,frame_000751.jpg,1,1875.0,1875.0
201,frame_000752.jpg,502.5,113,500.72,507.72,"так чтобы под видом живого трафика заходила холодка и оставляет регистрации с одного и того же устройства,",201,True,frame_000752.jpg,1,1877.5,1877.5
202,frame_000753.jpg,505.0,113,500.72,507.72,"так чтобы под видом живого трафика заходила холодка и оставляет регистрации с одного и того же устройства,",202,True,frame_000753.jpg,4,1880.0,1887.5
203,frame_000757.jpg,507.5,113,500.72,507.72,"так чтобы под видом живого трафика заходила холодка и оставляет регистрации с одного и того же устройства,",203,True,frame_000757.jpg,10,1890.0,1912.5
204,frame_000767.jpg,510.0,114,507.72,510.72,"то есть, с одного телефона, с одного ноутбука, не важно.",204,True,frame_000767.jpg,2,1915.0,1917.5
205,frame_000769.jpg,512.5,115,510.72,519.72,"Это все видно, это все помещается цифровым отпечатком и показывается, сколько таких людей у вас есть с этим же цифровым отпечатком.",205,True,frame_000769.jpg,1,1920.0,1920.0
206,frame_000770.jpg,515.0,115,510.72,519.72,"Это все видно, это все помещается цифровым отпечатком и показывается, сколько таких людей у вас есть с этим же цифровым отпечатком.",206,True,frame_000770.jpg,3,1922.5,1927.5
207,frame_000773.jpg,517.5,115,510.72,519.72,"Это все видно, это все помещается цифровым отпечатком и показывается, сколько таких людей у вас есть с этим же цифровым отпечатком.",207,True,frame_000773.jpg,33,1930.0,2010.0
208,frame_000806.jpg,520.0,116,519.72,521.72,"То есть, с того устройства было оставлено регистрация.",208,True,frame_000806.jpg,1,2012.5,2012.5
209,frame_000807.jpg,522.5,117,521.72,529.72,"По факту, это прямой показатель того, что лиды, как бы, регистрируются с одного устройства, то есть, это имитация автологина.",209,True,frame_000807.jpg,1,2015.0,2015.0
210,frame_000808.jpg,525.0,117,521.72,529.72,"По факту, это прямой показатель того, что лиды, как бы, регистрируются с одного устройства, то есть, это имитация автологина.",210,True,frame_000808.jpg,1,2017.5,2017.5
211,frame_000809.jpg,527.5,117,521.72,529.72,"По факту, это прямой показатель того, что лиды, как бы, регистрируются с одного устройства, то есть, это имитация автологина.",211,True,frame_000809.jpg,2,2020.0,2022.5
212,frame_000811.jpg,530.0,,,,,212,True,frame_000811.jpg,3,2025.0,2030.0
213,frame_000814.jpg,532.5,118,530.72,534.72,"Там вопросов уже нет, идете напрямую к постачку и жалуйтесь.",213,True,frame_000814.jpg,15,2032.5,2067.5
214,frame_000829.jpg,535.0,119,534.72,536.72,Следами что можно делать?,214,True,frame_000829.jpg,1,2070.0,2070.0
215,frame_000830.jpg,537.5,120,536.72,543.72,"Следами можно делать разноумных вещей, такие как изменять статус, прайсы, заморозить статус,",215,True,frame_000830.jpg,1,2072.5,2072.5
216,frame_000831.jpg,540.0,120,536.72,543.72,"Следами можно делать разноумных вещей, такие как изменять статус, прайсы, заморозить статус,",216,True,frame_000831.jpg,1,2075.0,2075.0
217,frame_000832.jpg,542.5,120,536.72,543.72,"Следами можно делать разноумных вещей, такие как изменять статус, прайсы, заморозить статус,",217,True,frame_000832.jpg,2,2077.5,2080.0
218,frame_000834.jpg,545.0,121,543.72,547.72,"познать, как то есть, добавить и втить, убрать и втить, и так далее, и так далее.",218,True,frame_000834.jpg,61,2082.5,2232.5
219,frame_000895.jpg,547.5,121,543.72,547.72,"познать, как то есть, добавить и втить, убрать и втить, и так далее, и так далее.",219,True,frame_000895.jpg,1,2235.0,2235.0
220,frame_000896.jpg,550.0,122,547.72,553.72,"Что да, вам полезно, с другой стороны будет, со стороны респиентов, то есть, те, кто у вас будет принимать ваш трафик.",220,True,frame_000896.jpg,2,2237.5,2240.0
221,frame_000898.jpg,552.5,122,547.72,553.72,"Что да, вам полезно, с другой стороны будет, со стороны респиентов, то есть, те, кто у вас будет принимать ваш трафик.",221,True,frame_000898.jpg,12,2242.5,2270.0
222,frame_000910.jpg,555.0,123,553.72,555.72,Редактировать данные лидов можно?,222,True,frame_000910.jpg,4,2272.5,2280.0
223,frame_000914.jpg,557.5,124,555.72,557.72,Как? Как еще раз?,223,True,frame_000914.jpg,1,2282.5,2282.5
224,frame_000915.jpg,560.0,125,557.72,562.72,"Редактировать статусы, редактировать поля лидов?",224,True,frame_000915.jpg,1,2285.0,2285.0
225,frame_000916.jpg,562.5,125,557.72,562.72,"Редактировать статусы, редактировать поля лидов?",225,True,frame_000916.jpg,2,2287.5,2290.0
226,frame_000918.jpg,565.0,126,562.72,572.72,"Да, вы можете этот РСН через РСН делать, то есть, вы можете отправлять эти лиды, которые поступили к вам, в РСН,",226,True,frame_000918.jpg,1,2292.5,2292.5
227,frame_000919.jpg,567.5,126,562.72,572.72,"Да, вы можете этот РСН через РСН делать, то есть, вы можете отправлять эти лиды, которые поступили к вам, в РСН,",227,True,frame_000919.jpg,4,2295.0,2302.5
228,frame_000923.jpg,570.0,126,562.72,572.72,"Да, вы можете этот РСН через РСН делать, то есть, вы можете отправлять эти лиды, которые поступили к вам, в РСН,",228,True,frame_000923.jpg,2,2305.0,2307.5
229,frame_000925.jpg,572.5,126,562.72,572.72,"Да, вы можете этот РСН через РСН делать, то есть, вы можете отправлять эти лиды, которые поступили к вам, в РСН,",229,True,frame_000925.jpg,1,2310.0,2310.0
230,frame_000926.jpg,575.0,127,572.72,575.72,"и редактировать всю информацию, которую поступают.",230,True,frame_000926.jpg,1,2312.5,2312.5
231,frame_000927.jpg,577.5,128,575.72,580.72,"Но при этом вы должны понимать, что лид, который успеет, что дашу, что?",231,True,frame_000927.jpg,2,2315.0,2317.5
232,frame_000929.jpg,580.0,128,575.72,580.72,"Но при этом вы должны понимать, что лид, который успеет, что дашу, что?",232,True,frame_000929.jpg,2,2320.0,2322.5
233,frame_000931.jpg,582.5,129,580.72,583.72,"Он передправится как новая сущность, партнеру.",233,True,frame_000931.jpg,3,2325.0,2330.0
234,frame_000934.jpg,585.0,130,583.72,585.72,"Как новая лид, да.",234,True,frame_000934.jpg,1,2332.5,2332.5
235,frame_000935.jpg,587.5,131,586.72,593.72,"Как новая лид, то есть, по факту, при, допустим, ошибке, у вас с красным встретиться ошибка, то, что лид не зашел по причине какой-то,",235,True,frame_000935.jpg,1,2335.0,2335.0
236,frame_000936.jpg,590.0,131,586.72,593.72,"Как новая лид, то есть, по факту, при, допустим, ошибке, у вас с красным встретиться ошибка, то, что лид не зашел по причине какой-то,",236,True,frame_000936.jpg,1,2337.5,2337.5
237,frame_000937.jpg,592.5,131,586.72,593.72,"Как новая лид, то есть, по факту, при, допустим, ошибке, у вас с красным встретиться ошибка, то, что лид не зашел по причине какой-то,",237,True,frame_000937.jpg,1,2340.0,2340.0
238,frame_000938.jpg,595.0,132,593.72,602.72,"вы можете зайти на этого лида, вот, и через РСН, изменить будь любую информацию, и поставить даже другого афилита,",238,True,frame_000938.jpg,1,2342.5,2342.5
239,frame_000939.jpg,597.5,132,593.72,602.72,"вы можете зайти на этого лида, вот, и через РСН, изменить будь любую информацию, и поставить даже другого афилита,",239,True,frame_000939.jpg,1,2345.0,2345.0
240,frame_000940.jpg,600.0,132,593.72,602.72,"вы можете зайти на этого лида, вот, и через РСН, изменить будь любую информацию, и поставить даже другого афилита,",240,True,frame_000940.jpg,1,2347.5,2347.5
241,frame_000941.jpg,602.5,132,593.72,602.72,"вы можете зайти на этого лида, вот, и через РСН, изменить будь любую информацию, и поставить даже другого афилита,",241,True,frame_000941.jpg,1,2350.0,2350.0
242,frame_000942.jpg,605.0,133,602.72,609.72,"даже дефолтного какого-то своего афилита выдумывало, то есть, несуществующего, и отправить на другой поток,",242,True,frame_000942.jpg,2,2352.5,2355.0
243,frame_000944.jpg,607.5,133,602.72,609.72,"даже дефолтного какого-то своего афилита выдумывало, то есть, несуществующего, и отправить на другой поток,",243,True,frame_000944.jpg,6,2357.5,2370.0
244,frame_000950.jpg,610.0,134,609.72,617.72,"и таким образом, вы передправили лид, который уже будет как новый для другого висипента, для другого, собственно говоря, бренда,",244,True,frame_000950.jpg,1,2372.5,2372.5
245,frame_000951.jpg,612.5,134,609.72,617.72,"и таким образом, вы передправили лид, который уже будет как новый для другого висипента, для другого, собственно говоря, бренда,",245,True,frame_000951.jpg,6,2375.0,2387.5
246,frame_000957.jpg,615.0,134,609.72,617.72,"и таким образом, вы передправили лид, который уже будет как новый для другого висипента, для другого, собственно говоря, бренда,",246,True,frame_000957.jpg,5,2390.0,2400.0
247,frame_000962.jpg,617.5,134,609.72,617.72,"и таким образом, вы передправили лид, который уже будет как новый для другого висипента, для другого, собственно говоря, бренда,",247,True,frame_000962.jpg,3,2402.5,2407.5
248,frame_000965.jpg,620.0,135,617.72,621.72,но при этом предыдущий афилит не получит никакой информации.,248,True,frame_000965.jpg,1,2410.0,2410.0
249,frame_000966.jpg,622.5,,,,,249,True,frame_000966.jpg,9,2412.5,2432.5
250,frame_000975.jpg,625.0,136,623.72,625.72,"Это все можно делать, да.",250,True,frame_000975.jpg,15,2435.0,2470.0
251,frame_000990.jpg,627.5,137,625.72,634.72,"Далее, что касается еще одной системы, которая поможет вам, в принципе, понять, шейвит ли вас, ваш партнер,",251,True,frame_000990.jpg,52,2472.5,2600.0
252,frame_001042.jpg,630.0,137,625.72,634.72,"Далее, что касается еще одной системы, которая поможет вам, в принципе, понять, шейвит ли вас, ваш партнер,",252,True,frame_001042.jpg,4,2602.5,2610.0
253,frame_001046.jpg,632.5,137,625.72,634.72,"Далее, что касается еще одной системы, которая поможет вам, в принципе, понять, шейвит ли вас, ваш партнер,",253,True,frame_001046.jpg,1,2612.5,2612.5
254,frame_001047.jpg,635.0,138,634.72,639.72,"брокер, допустим, аминь, и нетворк на статусах.",254,True,frame_001047.jpg,24,2615.0,2672.5
255,frame_001071.jpg,637.5,138,634.72,639.72,"брокер, допустим, аминь, и нетворк на статусах.",255,True,frame_001071.jpg,1,2675.0,2675.0
256,frame_001072.jpg,640.0,139,639.72,646.72,"Мы это называем внутри анти-шейв статус, можно назвать как угодно, не имеет смысла загубляться, суть какая,",256,True,frame_001072.jpg,1,2677.5,2677.5
257,frame_001073.jpg,642.5,139,639.72,646.72,"Мы это называем внутри анти-шейв статус, можно назвать как угодно, не имеет смысла загубляться, суть какая,",257,True,frame_001073.jpg,1,2680.0,2680.0
258,frame_001074.jpg,645.0,139,639.72,646.72,"Мы это называем внутри анти-шейв статус, можно назвать как угодно, не имеет смысла загубляться, суть какая,",258,True,frame_001074.jpg,1,2682.5,2682.5
259,frame_001075.jpg,647.5,140,646.72,654.72,"что статусы, они имеют какую-то логику проставления, то есть, они имеют логику какую-то, что, допустим, там,",259,True,frame_001075.jpg,2,2685.0,2687.5
