index,filename,timestamp_seconds,segment_index,segment_start,segment_end,segment_text,visual_group,is_representative,representative_filename,group_size,group_start_seconds,group_end_seconds
192,frame_000896.jpg,480.0,120,478.0,481.0,"это не означает, что вас хотели обмануть, это, скорее всего, просто случайность.",192,True,frame_000896.jpg,45,2237.5,2347.5
193,frame_000941.jpg,482.5,121,481.0,485.0,"Но если это происходит регулярно, например, каждые несколько дней,",193,True,frame_000941.jpg,4,2350.0,2357.5
194,frame_000945.jpg,485.0,121,481.0,485.0,"Но если это происходит регулярно, например, каждые несколько дней,",194,True,frame_000945.jpg,1,2360.0,2360.0
195,frame_000946.jpg,487.5,123,486.0,488.0,"И вот эта метрика как раз-таки показывает,",195,True,frame_000946.jpg,28,2362.5,2430.0
196,frame_000974.jpg,490.0,124,488.0,493.0,"насколько часто бренды грешат сменой статуса, свалидо на него лид.",196,True,frame_000974.jpg,2,2432.5,2435.0
197,frame_000976.jpg,492.5,124,488.0,493.0,"насколько часто бренды грешат сменой статуса, свалидо на него лид.",197,True,frame_000976.jpg,57,2437.5,2577.5
198,frame_001033.jpg,495.0,125,495.0,498.0,Дальше есть аналитика самая разнообразная.,198,True,frame_001033.jpg,1,2580.0,2580.0
199,frame_001034.jpg,497.5,125,495.0,498.0,Дальше есть аналитика самая разнообразная.,199,True,frame_001034.jpg,1,2582.5,2582.5
200,frame_001035.jpg,500.0,126,498.0,502.0,"По, например, статусом «Автологина» — это полезно.",200,True,frame_001035.jpg,44,2585.0,2692.5
201,frame_001079.jpg,502.5,127,502.0,507.0,"Вам как «Недпарк», по UTM, по «Сабам» для «Байнга», по «Воронкам» и по языкам.",201,True,frame_001079.jpg,4,2695.0,2702.5
202,frame_001083.jpg,505.0,127,502.0,507.0,"Вам как «Недпарк», по UTM, по «Сабам» для «Байнга», по «Воронкам» и по языкам.",202,True,frame_001083.jpg,1,2705.0,2705.0
203,frame_001084.jpg,507.5,128,507.0,509.0,"Все это можно отключить и включить,",203,True,frame_001084.jpg,84,2707.5,2915.0
204,frame_001168.jpg,510.0,129,509.0,512.0,если вам это не нужно на определенном проекте.,204,True,frame_001168.jpg,5,2917.5,2927.5
205,frame_001173.jpg,512.5,130,512.0,514.0,Далее — фильтры.,205,True,frame_001173.jpg,1,2930.0,2930.0
206,frame_001174.jpg,515.0,131,514.0,517.0,Можно отфильтровать абсолютно по каждому атрибуту лида.,206,True,frame_001174.jpg,79,2932.5,3127.5
207,frame_001253.jpg,517.5,132,517.0,521.0,"Все, что нужно в системе, то есть построить таким образом себе Dashboard.",207,True,frame_001253.jpg,4,3130.0,3137.5
208,frame_001257.jpg,520.0,132,517.0,521.0,"Все, что нужно в системе, то есть построить таким образом себе Dashboard.",208,True,frame_001257.jpg,8,3140.0,3157.5
209,frame_001265.jpg,522.5,133,521.0,524.0,Можно еще и воспользоваться быстрыми фильтрами.,209,True,frame_001265.jpg,6,3160.0,3172.5
210,frame_001271.jpg,525.0,134,524.0,527.0,"То есть я сейчас вижу всех лидов, которые у меня есть в системе.",210,True,frame_001271.jpg,19,3175.0,3220.0
211,frame_001290.jpg,527.5,135,527.0,531.0,"Если я опущусь ниже и кликну на определенного афилейта,",211,True,frame_001290.jpg,3,3222.5,3227.5
212,frame_001293.jpg,530.0,135,527.0,531.0,"Если я опущусь ниже и кликну на определенного афилейта,",212,True,frame_001293.jpg,1,3230.0,3230.0
213,frame_001294.jpg,532.5,136,531.0,534.0,то у меня сразу Dashboard перестроится только под него.,213,True,frame_001294.jpg,5,3232.5,3242.5
214,frame_001299.jpg,535.0,137,534.0,537.0,То есть я вижу только по нему ситуацию.,214,True,frame_001299.jpg,1,3245.0,3245.0
215,frame_001300.jpg,537.5,138,537.0,541.0,"Соответственно, в брендах я вижу только тех, на кого он отливал.",215,True,frame_001300.jpg,17,3247.5,3287.5
216,frame_001317.jpg,540.0,138,537.0,541.0,"Соответственно, в брендах я вижу только тех, на кого он отливал.",216,True,frame_001317.jpg,2,3290.0,3292.5
